epoch,learning_rate,loss,val_loss
0,0.0010000000474974513,0.038471341133117676,0.07898003607988358
1,0.0010000000474974513,0.027312152087688446,0.07565552741289139
2,0.0010000000474974513,0.023693213239312172,0.03243246674537659
3,0.0010000000474974513,0.021056218072772026,0.05148959532380104
4,0.0010000000474974513,0.019796129316091537,0.054412614554166794
5,0.0010000000474974513,0.018131867051124573,0.030721023678779602
6,0.0010000000474974513,0.01709688827395439,0.05607915669679642
7,0.0010000000474974513,0.01644536852836609,0.03318528085947037
8,0.0010000000474974513,0.015480110421776772,0.0614328533411026
9,0.0010000000474974513,0.014681601896882057,0.05272308737039566
10,0.0010000000474974513,0.0146950026974082,0.060763221234083176
11,0.0005000000237487257,0.012061498127877712,0.025938425213098526
12,0.0005000000237487257,0.011251651681959629,0.021031899377703667
13,0.0005000000237487257,0.01085429172962904,0.033151742070913315
14,0.0005000000237487257,0.010441203601658344,0.022239360958337784
15,0.0005000000237487257,0.010079645551741123,0.024306943640112877
16,0.0005000000237487257,0.010043628513813019,0.018910642713308334
17,0.0005000000237487257,0.009721633046865463,0.024537047371268272
18,0.0005000000237487257,0.009530332870781422,0.03747756406664848
19,0.0005000000237487257,0.009222330525517464,0.034112349152565
20,0.0005000000237487257,0.009334972128272057,0.022550180554389954
21,0.0005000000237487257,0.008878475986421108,0.02130095660686493
22,0.0002500000118743628,0.007888768799602985,0.01918204315006733
23,0.0002500000118743628,0.007564738858491182,0.01798068732023239
24,0.0002500000118743628,0.007342736702412367,0.019768668338656425
25,0.0002500000118743628,0.007283690385520458,0.019939832389354706
26,0.0002500000118743628,0.007054837886244059,0.017355017364025116
27,0.0002500000118743628,0.006967830006033182,0.017607204616069794
28,0.0002500000118743628,0.006784284953027964,0.021814696490764618
29,0.0002500000118743628,0.006805364973843098,0.022606687620282173
30,0.0002500000118743628,0.006760297808796167,0.018149645999073982
31,0.0002500000118743628,0.006641051732003689,0.01990540325641632
32,0.0001250000059371814,0.006141700316220522,0.019995322450995445
33,0.0001250000059371814,0.0059021636843681335,0.01816420443356037
34,0.0001250000059371814,0.005838559940457344,0.019389858469367027
35,0.0001250000059371814,0.0056968992576003075,0.019178859889507294
36,0.0001250000059371814,0.0057186707854270935,0.01953173615038395
